current_price,old_price,product_name,brand,vendor,month
18.50128866263665,62.42902896010317,Egg Free Range,Brand C,NoFrills,11
27.99560506742913,36.35259293301962,Egg Free Range,Brand A,Loblaws,8
14.10489835718181,52.42242075996473,Egg Regular,Brand C,TandT,4
58.28207402680535,58.547006583483885,Egg Organic,Brand A,Loblaws,2
10.980123941833153,52.786008991384875,Egg Free Range,Brand B,Loblaws,2
56.296135637504044,65.33898564279079,Egg Regular,Brand C,Loblaws,6
38.42191006560344,24.36640388716012,Egg Free Range,Brand C,Loblaws,3
46.46704694246873,14.520694391429425,Egg Regular,Brand A,TandT,10
12.290517083890736,7.698681800737977,Egg Free Range,Brand B,TandT,3
44.42863636531401,1.6808987406641245,Egg Organic,Brand C,NoFrills,2
22.054846560177392,69.53047286600805,Egg Organic,Brand B,Loblaws,6
50.80245577082969,61.40028505734168,Egg Free Range,Brand B,NoFrills,5
28.120148186031727,6.494883928364143,Egg Regular,Brand A,TandT,11
67.8553675997816,8.327241832632572,Egg Organic,Brand C,NoFrills,12
67.71897049712017,13.842311473805458,Egg Regular,Brand C,NoFrills,2
50.95209886795375,40.962147884145374,Egg Organic,Brand B,Loblaws,7
18.247718557929616,56.757403276069084,Egg Regular,Brand B,TandT,11
15.779747528219595,9.586634753458203,Egg Organic,Brand A,TandT,8
41.64156009601894,8.456907128784806,Egg Free Range,Brand C,Loblaws,5
18.9655429625418,42.76501919428817,Egg Regular,Brand C,NoFrills,10
37.32436398495454,22.75723933007568,Egg Organic,Brand C,TandT,5
55.03341782187111,34.21727370060049,Egg Organic,Brand B,TandT,1
12.037116062077693,9.603882631976157,Egg Regular,Brand C,Loblaws,9
28.500446949689646,70.99852641785517,Egg Organic,Brand A,Loblaws,7
33.180003499863666,56.54914122172631,Egg Organic,Brand A,Loblaws,3
60.802320167510764,35.82938859718851,Egg Regular,Brand B,TandT,10
64.81481620414182,51.941714789308605,Egg Free Range,Brand C,NoFrills,1
61.76855678084772,22.60251278887503,Egg Free Range,Brand C,NoFrills,1
47.29385544966906,51.26376723594963,Egg Regular,Brand B,Loblaws,4
66.51863178075291,29.220247080884874,Egg Free Range,Brand C,Loblaws,12
36.30555133361835,51.83539553256705,Egg Free Range,Brand A,Loblaws,12
40.49031502366997,32.09866558965295,Egg Organic,Brand B,NoFrills,9
23.75883180356584,54.923318704525,Egg Organic,Brand B,TandT,10
24.524633824001064,22.03544617075473,Egg Regular,Brand C,NoFrills,6
1.7248927765153348,57.016570290867236,Egg Organic,Brand C,Loblaws,2
35.355956758861424,44.49699593132361,Egg Regular,Brand B,TandT,2
61.00688419448677,2.4224731386359784,Egg Organic,Brand C,TandT,5
0.7689126098854467,28.274384826933964,Egg Free Range,Brand B,Loblaws,5
5.349499257453717,34.24851837472058,Egg Free Range,Brand B,NoFrills,3
11.768953933320008,31.386045264583082,Egg Regular,Brand C,Loblaws,6
53.99147161390632,42.19238451602868,Egg Regular,Brand A,Loblaws,7
51.54293874294497,66.53274091345257,Egg Regular,Brand B,TandT,2
68.03085678106639,59.078170724287624,Egg Regular,Brand A,TandT,4
32.82446577042806,5.550850659944117,Egg Regular,Brand A,TandT,12
5.511625197250396,9.533074074545876,Egg Regular,Brand B,TandT,8
45.52667054002639,24.23021056530066,Egg Regular,Brand C,TandT,12
53.173600187832484,24.145369795095174,Egg Organic,Brand A,Loblaws,3
9.880809602821245,56.52982458875514,Egg Regular,Brand A,NoFrills,1
27.956082861386236,11.365599471786991,Egg Regular,Brand A,NoFrills,4
16.002478032172657,75.27569828326813,Egg Organic,Brand A,NoFrills,6
4.367393326526508,65.89083677640184,Egg Free Range,Brand B,TandT,11
27.907884667399337,45.18513008656911,Egg Organic,Brand A,Loblaws,2
4.852905376623385,69.31269156542606,Egg Regular,Brand A,TandT,1
16.065248917182906,1.264296874376014,Egg Regular,Brand C,NoFrills,3
4.135463740001432,60.521543667810036,Egg Free Range,Brand C,NoFrills,8
47.02184687564615,69.94234495570883,Egg Organic,Brand B,Loblaws,4
21.070692577217702,9.017836680514739,Egg Free Range,Brand C,Loblaws,1
7.346265423344448,36.157357492903245,Egg Free Range,Brand C,Loblaws,1
5.338839412210509,52.09718105109408,Egg Regular,Brand C,Loblaws,5
61.66149002151098,36.12918610393069,Egg Free Range,Brand A,NoFrills,5
52.870874028461984,67.43657020879908,Egg Free Range,Brand A,Loblaws,8
57.214766130815256,31.208978389305994,Egg Organic,Brand C,NoFrills,11
68.74589842995162,43.867412538900965,Egg Organic,Brand A,Loblaws,6
7.54675126823131,50.51926723710261,Egg Organic,Brand B,TandT,8
7.229253832614049,22.38582972321659,Egg Free Range,Brand C,TandT,7
55.97661003432702,68.73026439476757,Egg Free Range,Brand C,Loblaws,7
54.98351306653115,11.153248050976545,Egg Free Range,Brand A,TandT,12
0.9868871891219169,43.14192015374079,Egg Free Range,Brand A,NoFrills,12
54.59972939494997,19.88384890303947,Egg Free Range,Brand A,NoFrills,6
51.13935281267389,6.1764556893706315,Egg Regular,Brand C,NoFrills,5
44.22498486695811,58.84686091788112,Egg Free Range,Brand A,Loblaws,9
33.8302484154934,46.900829233247784,Egg Free Range,Brand C,TandT,4
11.241323066717014,26.004051059400663,Egg Organic,Brand B,TandT,5
0.90229311152827,70.08468701916746,Egg Regular,Brand A,TandT,1
31.848251741761338,45.65167892327532,Egg Free Range,Brand B,TandT,10
34.62315328039694,72.89478275772184,Egg Free Range,Brand B,Loblaws,8
27.46863818975631,69.52414638003334,Egg Regular,Brand C,NoFrills,3
32.69862951233983,30.129836881542577,Egg Regular,Brand A,Loblaws,5
50.017015189896334,55.47068725205958,Egg Organic,Brand C,NoFrills,5
4.182332188258878,63.792408872330554,Egg Organic,Brand A,NoFrills,4
25.044190572886723,70.40255709063261,Egg Regular,Brand A,TandT,5
56.25390293130185,10.534500978691504,Egg Organic,Brand C,Loblaws,2
58.54547758715227,3.9452413463219997,Egg Free Range,Brand A,NoFrills,11
16.891623550378714,76.09059685462154,Egg Regular,Brand A,NoFrills,9
24.988671908648683,30.321801803791896,Egg Free Range,Brand B,NoFrills,5
60.020638368241485,54.90292289783246,Egg Regular,Brand B,Loblaws,1
59.80315661901142,40.752859479282044,Egg Free Range,Brand B,NoFrills,1
20.942077423520384,30.124733480475843,Egg Free Range,Brand C,Loblaws,11
10.573386290199123,55.47724854143336,Egg Organic,Brand B,TandT,8
49.37008699133992,67.83101404156535,Egg Regular,Brand A,TandT,5
7.561173901227303,9.811485410770402,Egg Free Range,Brand B,TandT,1
2.6794766671489922,28.60747298135422,Egg Regular,Brand B,NoFrills,3
69.94851941667962,60.93239164948463,Egg Free Range,Brand A,Loblaws,12
2.759378852569498,17.030481726070867,Egg Regular,Brand A,TandT,2
23.902336826710957,47.99835360644385,Egg Regular,Brand B,Loblaws,8
64.07334163586609,29.423096964042635,Egg Organic,Brand A,Loblaws,3
43.32660888244863,46.72245832969434,Egg Regular,Brand B,NoFrills,6
20.27263739059679,43.70177642274648,Egg Organic,Brand C,Loblaws,5
51.72496709364932,53.63324586221017,Egg Organic,Brand A,TandT,4
58.43022317721974,62.78314340028911,Egg Free Range,Brand B,NoFrills,8
22.22210256418213,35.22962288716808,Egg Organic,Brand B,NoFrills,4
34.64218572129495,28.83010129114613,Egg Free Range,Brand B,Loblaws,10
48.90905655483249,63.43405688307248,Egg Free Range,Brand B,NoFrills,9
45.01426757890731,39.734999309396365,Egg Organic,Brand B,NoFrills,5
45.18567025776486,57.23651472643949,Egg Free Range,Brand B,Loblaws,3
68.44726818001828,65.47343327176756,Egg Organic,Brand C,TandT,5
29.220463398462158,34.20651024373248,Egg Free Range,Brand B,TandT,7
8.647736973403953,31.577630956117062,Egg Regular,Brand A,NoFrills,9
36.9732261249097,65.59414216997101,Egg Free Range,Brand A,NoFrills,8
16.00860961855855,56.12376134257763,Egg Free Range,Brand C,TandT,6
34.21344348397571,47.56597002581693,Egg Regular,Brand C,Loblaws,9
26.119162862654772,54.05808127796277,Egg Free Range,Brand C,NoFrills,3
68.83017359368968,57.740341365821656,Egg Organic,Brand A,NoFrills,3
27.38030956165865,20.565633809212596,Egg Free Range,Brand A,Loblaws,8
16.299195577483623,21.662472050320357,Egg Free Range,Brand A,Loblaws,2
43.748907074681476,15.797010705396533,Egg Organic,Brand C,Loblaws,2
9.841390127814375,72.63261400402523,Egg Organic,Brand C,TandT,10
67.7239249746222,21.276375867268072,Egg Free Range,Brand B,NoFrills,12
36.209902137955645,38.64835713848471,Egg Organic,Brand C,NoFrills,3
11.689479134310968,3.3544216938596216,Egg Regular,Brand A,Loblaws,12
43.65171388052869,61.83479407769627,Egg Free Range,Brand A,TandT,9
69.01156714963261,31.5253658160381,Egg Regular,Brand C,NoFrills,12
46.916623906474555,35.722024195687844,Egg Free Range,Brand B,Loblaws,6
29.51168137870263,71.72727038426324,Egg Organic,Brand B,TandT,12
22.854212224376386,30.352482668552547,Egg Organic,Brand C,NoFrills,2
58.51388558779377,57.56020325211808,Egg Regular,Brand A,Loblaws,11
10.3482952592941,60.44903348429128,Egg Regular,Brand A,NoFrills,3
13.761558859711512,16.407955997372046,Egg Regular,Brand A,NoFrills,12
62.796816632752304,4.87090321094729,Egg Free Range,Brand A,NoFrills,11
21.793608152917585,25.890917449574918,Egg Organic,Brand A,TandT,2
25.637515860996206,52.820068387491624,Egg Organic,Brand C,Loblaws,2
54.939711708985264,59.23866506780497,Egg Free Range,Brand B,Loblaws,11
13.800758843226358,50.469095483319826,Egg Regular,Brand A,TandT,6
1.567566455374472,71.92997731730341,Egg Free Range,Brand C,Loblaws,1
28.654303965568538,0.8187593378778548,Egg Free Range,Brand A,NoFrills,8
33.987459841361265,29.47406224047765,Egg Regular,Brand A,TandT,5
29.715719229443927,49.75473767004907,Egg Regular,Brand B,NoFrills,9
24.210061125084756,8.123110399534927,Egg Free Range,Brand A,Loblaws,3
60.68922769930679,1.7014510236307978,Egg Free Range,Brand B,TandT,3
32.03282682955731,11.906313986787573,Egg Regular,Brand A,TandT,2
37.512061097156256,57.52152034874074,Egg Regular,Brand A,NoFrills,1
67.471326500508,65.73396164082922,Egg Organic,Brand A,TandT,11
54.28804682142567,25.388830754458905,Egg Regular,Brand A,TandT,8
14.880326441125943,20.934217250244693,Egg Free Range,Brand B,Loblaws,11
21.84009076779708,19.16676647690125,Egg Free Range,Brand C,NoFrills,8
67.99371508376207,73.64577228612266,Egg Organic,Brand A,Loblaws,7
41.07414051305037,38.5612224389147,Egg Regular,Brand C,Loblaws,8
53.32897374346386,53.63387842359952,Egg Organic,Brand B,Loblaws,10
26.292936416175213,70.50268350338563,Egg Organic,Brand B,TandT,1
53.912047856035635,47.09598139851354,Egg Organic,Brand B,Loblaws,9
37.78459257117938,20.623821092173458,Egg Organic,Brand A,TandT,7
63.9989230235992,70.79306559493764,Egg Free Range,Brand B,Loblaws,6
13.237750142337754,54.94570372831076,Egg Regular,Brand A,Loblaws,12
19.98933495508041,3.900257710060105,Egg Organic,Brand A,NoFrills,2
6.945081702810712,48.97532299485989,Egg Regular,Brand A,NoFrills,6
14.992529930672609,65.732863726262,Egg Organic,Brand A,TandT,2
